persona_id,persona,comparison_number,choice,choice_type,explanation,individual1_id,individual1_sex,individual1_age,individual1_race,individual1_juv_fel,individual1_juv_misd,individual1_juv_other,individual1_priors,individual1_charge,individual2_id,individual2_sex,individual2_age,individual2_race,individual2_juv_fel,individual2_juv_misd,individual2_juv_other,individual2_priors,individual2_charge,timestamp
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",1,"Ok to treat differently, or no opinion",different,,5131,Male,20,African-American,0,0,0,0,F,7564,Male,25,Caucasian,0,0,0,3,F,2025-03-07 03:47:14
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",2,"Ok to treat differently, or no opinion",different,,7943,Male,52,Hispanic,0,0,0,0,M,2356,Male,51,Caucasian,0,0,0,6,F,2025-03-07 03:47:14
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",3,Should be treated equally,equal,,4073,Male,26,Caucasian,0,0,0,0,M,8981,Male,22,Caucasian,0,0,0,2,M,2025-03-07 03:47:15
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",4,"Ok to treat differently, or no opinion",different,,9258,Male,45,Caucasian,0,0,0,0,M,8841,Male,38,African-American,0,0,0,0,F,2025-03-07 03:47:15
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",5,"Ok to treat differently, or no opinion",different,,57,Male,51,African-American,0,0,0,2,M,6686,Male,36,Caucasian,0,0,0,1,F,2025-03-07 03:47:15
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",6,"Ok to treat differently, or no opinion",different,,10690,Male,24,African-American,0,0,0,0,F,10788,Male,22,Asian,0,0,0,1,M,2025-03-07 03:47:16
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",7,"Ok to treat differently, or no opinion",different,,10094,Male,20,Caucasian,0,0,0,0,M,8512,Male,44,African-American,0,0,0,29,F,2025-03-07 03:47:16
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",8,Should be treated equally,equal,,1166,Male,27,African-American,0,0,0,4,F,6594,Male,24,African-American,0,0,0,0,M,2025-03-07 03:47:17
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",9,"Ok to treat differently, or no opinion",different,,7255,Male,27,African-American,0,0,0,4,M,6810,Male,22,African-American,0,0,0,1,F,2025-03-07 03:47:17
350,"age: 50
sex: Male
race: White alone
ancestry: French
household language: English only
education: Master's degree
employment status: Civilian employed, at work
class of worker: Federal government employee
industry category: CON-Construction
occupation category: MGR-Construction Managers
detailed job description: Oversees construction projects from beginning to end
income: 262000.0
marital status: Married
household type: Married couple household with children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: Massachusetts/MA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: None
health insurance: With health insurance coverage
big five scores: Openness: Extremely Low, Conscientiousness: Extremely Low, Extraversion: Extremely Low, Agreeableness: Extremely High, Neuroticism: Average
defining quirks: Strict adherence to construction safety protocols
mannerisms: Tends to maintain strong eye contact during conversations
personal time: Spends free time with family or working on home improvement projects
lifestyle: Active and family-oriented
ideology: Moderate
political views: Independent
religion: Other Christian
",10,Should be treated equally,equal,,4776,Male,38,African-American,0,0,0,3,F,4190,Male,30,African-American,0,1,0,9,F,2025-03-07 03:47:17
