persona_id,persona,comparison_number,choice,choice_type,explanation,individual1_id,individual1_sex,individual1_age,individual1_race,individual1_juv_fel,individual1_juv_misd,individual1_juv_other,individual1_priors,individual1_charge,individual2_id,individual2_sex,individual2_age,individual2_race,individual2_juv_fel,individual2_juv_misd,individual2_juv_other,individual2_priors,individual2_charge,timestamp
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",1,Should be treated equally,equal,,5698,Male,34,Hispanic,0,0,0,0,M,4228,Male,31,Caucasian,0,1,1,4,F,2025-03-07 03:49:39
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",2,Should be treated equally,equal,,3139,Male,25,Hispanic,0,0,0,0,F,6081,Female,34,Caucasian,0,0,0,3,M,2025-03-07 03:49:40
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",3,Should be treated equally,equal,,1429,Male,26,African-American,0,0,0,5,F,3607,Male,57,Caucasian,0,0,0,3,M,2025-03-07 03:49:40
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",4,Should be treated equally,equal,,9869,Male,48,African-American,0,0,0,12,M,1455,Male,54,African-American,0,0,0,0,F,2025-03-07 03:49:40
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",5,Should be treated equally,equal,,6430,Male,50,African-American,0,0,0,0,M,1906,Male,30,Caucasian,0,0,0,3,M,2025-03-07 03:49:40
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",6,Should be treated equally,equal,,9325,Male,50,Hispanic,0,0,0,3,F,3243,Female,46,African-American,0,0,0,1,F,2025-03-07 03:49:41
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",7,Should be treated equally,equal,,6638,Male,22,African-American,0,0,0,1,F,1403,Male,23,African-American,0,0,0,5,F,2025-03-07 03:49:41
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",8,Should be treated equally,equal,,7403,Male,29,African-American,0,0,0,6,F,8151,Male,41,Hispanic,0,0,0,2,M,2025-03-07 03:49:41
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",9,"Ok to treat differently, or no opinion",different,,2959,Male,26,African-American,0,0,0,2,M,7044,Male,25,African-American,0,0,0,1,F,2025-03-07 03:49:42
550,"age: 16
sex: Male
race: White alone
ancestry: Hispanic
household language: Spanish
education: Grade 10
employment status: Not in labor force
class of worker: Not in labor force
industry category: Education
occupation category: Student
detailed job description: Student
income: 139100.0
marital status: Never married or under 15 years old
household type: Female householder, no spouse/partner present, with relatives, no children of the householder less than 18
family presence and age: With related children 5 to 17 years only
place of birth: California/CA
citizenship: Born in the United States
veteran status: Non-Veteran
disability: With a disability
health insurance: With health insurance coverage
big five scores: Openness: Average, Conscientiousness: Average, Extraversion: High, Agreeableness: Extremely Low, Neuroticism: Average
defining quirks: Passionate about sports and fitness
mannerisms: Often seen wearing athletic gear
personal time: Spends free time studying or playing video games
lifestyle: Active and health-conscious
ideology: Liberal
political views: Democrat
religion: Protestant
",10,Should be treated equally,equal,,10208,Male,33,Caucasian,0,0,0,4,M,209,Female,30,Hispanic,0,0,0,4,F,2025-03-07 03:49:42
